anime_id,name,episodes,rating,members,type_id
10372,'2883',13,7.14,47665,2);
7904,'2884',10,7.14,1386,2);
10336,'2885',21,7.14,28616,2);
1659,'2886',9,7.14,4609,4);
1696,'2887',6,7.14,39377,3);
2151,'2888',52,7.14,2702,2);
5520,'2889',52,7.14,966,2);
2805,'2890',78,7.14,472,2);
524,'2891',1,7.14,22614,3);
4742,'2892',16,7.14,567,2);
6178,'2893',1,7.14,29668,1);
1709,'2894',1,7.14,38638,4);
2993,'2895',13,7.14,299278,2);
3493,'2896',21,7.14,3510,2);
4650,'2897',1,7.14,4046,4);
22687,'2898',13,7.14,95964,2);
19697,'2899',2,7.14,14807,4);
10249,'2900',2,7.14,20942,4);
1225,'2901',3,7.13,8892,3);
58,'2902',26,7.13,40581,2);
998,'2903',26,7.13,15194,2);
2561,'2904',52,7.13,1837,2);
6202,'2905',1,7.13,322,4);
2206,'2906',1,7.13,2208,4);
16726,'2907',12,7.13,1248,2);
1022,'2908',12,7.13,5457,2);
4765,'2909',2,7.13,15785,3);
2997,'2910',1,7.13,1323,1);
8630,'2911',12,7.13,171888,2);
23425,'2912',11,7.13,4415,4);
2335,'2913',52,7.13,5158,2);
2403,'2914',12,7.13,63348,2);
8876,'2915',2,7.13,57466,3);
31815,'2916',4,7.13,9961,2);
1384,'2917',4,7.13,11019,3);
1138,'2918',52,7.13,30148,2);
22071,'2919',1,7.13,19538,4);
3656,'2920',24,7.13,36517,2);
3136,'2921',46,7.13,1049,2);
9798,'2922',1,7.13,1995,1);
7695,'2923',1,7.13,24575,1);
10276,'2924',3,7.13,3010,4);
10819,'2925',1,7.13,2077,4);
12137,'2926',1,7.12,5769,3);
1258,'2927',1,7.13,8894,1);
30649,'2928',26,7.14,1202,2);
30363,'2929',10,7.13,93293,2);
33433,'2930',12,7.12,74026,2);
2604,'2931',26,7.13,17115,2);
12321,'2932',3,7.13,13444,2);
6941,'2933',1,7.13,4650,4);
961,'2934',35,7.13,3875,2);
4773,'2935',37,7.13,883,2);
4094,'2936',6,7.12,15958,3);
7366,'2937',1,7.12,880,1);
2124,'2938',2,7.12,23194,4);
15037,'2939',4,7.12,126699,3);
5071,'2940',52,7.12,310,2);
10418,'2941',1,7.12,78878,3);
3561,'2942',52,7.12,876,2);
30988,'2943',2,7.12,4122,3);
507,'2944',2,7.12,22015,3);
24457,'2945',5,7.13,1199,4);
18097,'2946',43,7.11,9258,2);
358,'2947',6,7.12,18254,3);
9041,'2948',12,7.12,254543,2);
10794,'2949',1,7.12,56577,3);
4082,'2950',1,7.12,7362,4);
33490,'2951',\N,7.12,1178,2);
968,'2952',25,7.12,1895,2);
20039,'2953',1,7.12,7171,3);
5834,'2954',182,7.12,729,2);
30896,'2955',1,7.13,1733,4);
6182,'2956',1,7.12,1120,3);
1916,'2957',3,7.12,7862,3);
1137,'2958',32,7.12,8722,2);
2084,'2959',38,7.12,1056,2);
6219,'2960',1,7.12,3523,1);
32553,'2961',2,7.12,17022,3);
2570,'2962',26,7.12,1228,2);
15807,'2963',1,7.12,10122,3);
9716,'2964',1,7.12,3323,4);
10592,'2965',1,7.13,3108,1);
31229,'2966',12,7.12,73126,2);
6344,'2967',1,7.12,9558,4);
3332,'2968',35,7.12,1355,2);
3574,'2969',2,7.12,17871,3);
9673,'2970',25,7.12,3326,4);
5298,'2971',1,7.12,5176,4);
4651,'2972',70,7.12,686,2);
2810,'2973',39,7.11,2188,2);
659,'2974',1,7.11,28941,4);
27727,'2975',12,7.11,45873,2);
9348,'2976',1,7.11,401,1);
18745,'2977',1,7.11,18659,3);
9200,'2978',26,7.11,452,2);
1826,'2979',65,7.11,10591,2);
3312,'2980',74,7.11,8735,2);
903,'2981',1,7.11,54947,1);
30925,'2982',1,7.11,14786,6);
10947,'2983',1,7.11,3444,4);
32607,'2984',12,7.11,35072,2);
10504,'2985',1,7.11,8792,4);
14653,'2986',12,7.11,31435,2);
6554,'2987',1,7.11,806,4);
2157,'2988',13,7.11,3627,2);
31233,'2989',14,7.11,1762,6);
1421,'2990',1,7.11,2819,4);
20141,'2991',1,7.11,2083,4);
157,'2992',26,7.11,76253,2);
796,'2993',1,7.11,826,1);
3837,'2994',45,7.11,956,2);
521,'2995',52,7.11,32296,2);
6946,'2996',3,7.11,8682,3);
10659,'2997',1,7.11,25174,1);
3424,'2998',52,7.11,1335,2);
941,'2999',12,7.11,17273,2);
2713,'3000',26,7.11,3224,2);
11487,'3001',1,7.11,4014,5);
23233,'3002',12,7.11,172321,2);
32105,'3003',50,7.11,128869,2);
1857,'3004',2,7.11,1433,4);
7014,'3005',1,7.11,4812,1);
20969,'3006',1,7.11,1468,1);
27509,'3007',1,7.11,5052,4);
5955,'3008',2,7.11,32949,4);
3754,'3009',50,7.11,1009,2);
3072,'3010',1,7.11,1609,1);
1514,'3011',6,7.11,4764,3);
15933,'3012',1,7.11,15114,3);
5342,'3013',13,7.1,68608,2);
596,'3014',1,7.1,35513,4);
1953,'3015',9,7.1,33004,4);
930,'3016',39,7.1,5517,2);
859,'3017',48,7.1,41021,2);
3032,'3018',1,7.1,12676,1);
2630,'3019',1,7.1,729,4);
116,'3020',26,7.1,9289,2);
18001,'3021',12,7.1,79298,2);
13411,'3022',1,7.1,51604,3);
2389,'3023',105,7.1,4802,2);
33740,'3024',1,7.1,4371,4);
11355,'3025',1,7.1,12732,3);
1184,'3026',26,7.1,9293,2);
3484,'3027',1,7.1,1672,4);
3313,'3028',52,7.1,784,2);
8234,'3029',65,7.1,2090,2);
1869,'3030',3,7.1,11447,4);
525,'3031',26,7.1,10591,2);
1122,'3032',1,7.1,45203,1);
4026,'3033',1,7.1,32654,1);
6749,'3034',1,7.1,3826,5);
10824,'3035',1,7.1,1775,3);
169,'3036',12,7.1,90713,2);
342,'3037',13,7.1,9704,2);
174,'3038',24,7.1,103449,2);
5895,'3039',1,7.1,332,1);
1128,'3040',12,7.1,6249,2);
4415,'3041',13,7.1,34732,2);
1028,'3042',1,7.09,6042,1);
33254,'3043',2,7.08,9823,3);
3620,'3044',14,7.09,1952,4);
1014,'3045',2,7.09,3902,4);
1311,'3046',1,7.09,29986,4);
4646,'3047',4,7.09,2843,3);
5031,'3048',2,7.09,2155,3);
933,'3049',4,7.09,19555,3);
32494,'3050',24,7.09,49219,2);
7643,'3051',\N,7.09,1167,2);
892,'3052',1,7.09,25740,1);
899,'3053',1,7.09,55789,1);
5072,'3054',1,7.09,6311,4);
13163,'3055',\N,7.09,6820,2);
12225,'3056',1,7.09,1205,4);
2717,'3057',24,7.09,2072,2);
21431,'3058',13,7.09,159899,2);
31368,'3059',5,7.09,15055,4);
32700,'3060',1,7.09,1626,5);
24261,'3061',1,7.09,20605,3);
3807,'3062',20,7.09,979,2);
3811,'3063',39,7.09,736,2);
10934,'3064',1,7.09,13397,3);
598,'3065',13,7.09,5881,2);
31670,'3066',13,7.09,1880,2);
1457,'3067',15,7.09,7949,3);
1573,'3068',51,7.09,5936,2);
7593,'3069',12,7.09,215361,2);
4786,'3070',1,7.09,8228,3);
17635,'3071',6,7.09,7452,4);
10720,'3072',1,7.09,1395,5);
3653,'3073',24,7.09,30225,2);
1435,'3074',1,7.09,4969,1);
3654,'3075',12,7.09,29401,2);
4202,'3076',2,7.09,1331,4);
4051,'3077',51,7.09,913,2);
621,'3078',12,7.09,11143,2);
6884,'3079',2,7.09,34903,4);
607,'3080',39,7.09,3847,2);
3847,'3081',1,7.09,809,1);
1104,'3082',13,7.09,4865,2);
5307,'3083',26,7.09,17574,2);
10821,'3084',1,7.09,2874,1);
8348,'3085',7,7.09,13361,5);
21781,'3086',1,7.09,6651,4);
689,'3087',1,7.09,4385,4);
28257,'3088',1,7.1,560,1);
311,'3089',26,7.08,3945,2);
3829,'3090',1,7.08,3159,1);
14913,'3091',29,7.09,987,2);
4535,'3092',7,7.08,43338,6);
21729,'3093',33,7.08,5900,2);
1049,'3094',1,7.08,6524,1);
32240,'3095',1,7.08,2188,4);
3116,'3096',25,7.08,895,2);
984,'3097',2,7.08,21043,3);
1631,'3098',1,7.08,8630,4);
31056,'3099',5,7.08,9949,4);
30825,'3100',1,7.08,2601,4);
5534,'3101',164,7.08,296,2);
4876,'3102',1,7.08,1932,1);
20045,'3103',1,7.08,27030,3);
5039,'3104',12,7.08,52145,2);
1438,'3105',1,7.08,3006,4);
2017,'3106',1,7.08,3552,3);
20871,'3107',1,7.08,5123,4);
162,'3108',26,7.08,16047,2);
21027,'3109',1,7.08,1747,1);
3751,'3110',1,7.08,926,1);
8767,'3111',6,7.08,2233,4);
30375,'3112',12,7.08,21032,2);
33033,'3113',2,7.08,2447,3);
1584,'3114',2,7.08,1876,3);
1568,'3115',22,7.08,31385,2);
3419,'3116',2,7.08,7082,4);
2491,'3117',1,7.08,1109,1);
1925,'3118',1,7.08,2553,1);
1843,'3119',1,7.08,1843,4);
9331,'3120',13,7.08,89183,2);
2706,'3121',51,7.07,2378,2);
579,'3122',15,7.07,22292,2);
11285,'3123',8,7.07,198991,2);
3407,'3124',24,7.07,55444,2);
31105,'3125',1,7.07,987,6);
31196,'3126',26,7.07,3060,2);
12255,'3127',1,7.07,19277,4);
8358,'3128',1,7.07,1999,1);
8360,'3129',1,7.07,1346,1);
10017,'3130',1,7.07,15280,3);
127,'3131',24,7.07,14582,2);
2165,'3132',100,7.07,1656,2);
3579,'3133',51,7.07,2938,2);
10950,'3134',3,7.07,3121,4);
5217,'3135',39,7.07,737,2);
30533,'3136',1,7.07,3569,3);
25087,'3137',2,7.07,313,4);
4205,'3138',1,7.07,9144,4);
6293,'3139',2,7.07,1509,3);
4078,'3140',1,7.07,4623,4);
1399,'3141',3,7.07,5616,3);
632,'3142',1,7.07,4783,4);
2751,'3143',1,7.07,6273,4);
31138,'3144',8,7.07,25625,4);
6902,'3145',52,7.07,1363,2);
1260,'3146',1,7.07,8217,1);
5203,'3147',44,7.07,589,2);
4810,'3148',35,7.07,2822,2);
2415,'3149',25,7.07,1920,2);
1208,'3150',1,7.07,1850,1);
2097,'3151',2,7.07,1588,3);
9874,'3152',2,7.07,18305,3);
1892,'3153',25,7.07,486,2);
15489,'3154',73,7.07,11293,2);
18677,'3155',12,7.07,115338,2);
7669,'3156',1,7.06,14351,3);
873,'3157',26,7.06,50480,2);
9776,'3158',12,7.06,58564,2);
8,'3159',52,7.06,9848,2);
13145,'3160',39,7.06,11031,2);
30903,'3161',2,7.06,745,5);
16512,'3162',13,7.06,101266,2);
1151,'3163',4,7.06,7850,3);
9314,'3164',11,7.06,55100,2);
11809,'3165',12,7.06,2284,2);
5688,'3166',65,7.06,1276,2);
2916,'3167',47,7.06,367,2);
456,'3168',26,7.06,12234,2);
1180,'3169',25,7.06,4973,2);
10191,'3170',6,7.06,19904,3);
1637,'3171',1,7.06,6105,3);
3281,'3172',46,7.06,676,2);
3019,'3173',1,7.06,2693,4);
673,'3174',27,7.06,9210,4);
9712,'3175',12,7.06,40502,2);
32534,'3176',1,7.08,499,1);
16910,'3177',13,7.06,25564,2);
12119,'3178',12,7.06,26883,2);
1152,'3179',6,7.06,5062,3);
32468,'3180',1,7.06,1760,5);
25099,'3181',12,7.06,77774,2);
12281,'3182',12,7.06,19427,2);
1710,'3183',56,7.06,19212,2);
12223,'3184',1,7.06,2438,1);
31374,'3185',12,7.06,52928,2);
32409,'3186',5,7.06,3495,4);
10014,'3187',13,7.06,3563,2);
3174,'3188',2,7.06,12223,4);
21409,'3189',1,7.06,2408,5);
1897,'3190',51,7.06,592,2);
308,'3191',26,7.06,11165,2);
2404,'3192',11,7.06,93637,2);
10737,'3193',11,7.05,12631,4);
8285,'3194',22,7.05,524,2);
1798,'3195',1,7.05,3841,3);
834,'3196',1,7.05,73241,4);
2692,'3197',3,7.05,989,3);
1844,'3198',26,7.05,7830,2);
8728,'3199',1,7.05,18422,4);
2172,'3200',1,7.05,1051,1);
2595,'3201',13,7.05,25225,2);
502,'3202',1,7.05,30279,1);
22695,'3203',1,7.05,4251,4);
870,'3204',2,7.05,11596,3);
1465,'3205',10,7.05,3300,2);
2749,'3206',40,7.05,428,2);
811,'3207',6,7.05,17276,3);
4935,'3208',296,7.05,720,2);
6566,'3209',1,7.05,2087,4);
143,'3210',12,7.05,42927,2);
3318,'3211',4,7.05,21064,3);
5235,'3212',51,7.05,528,2);
1400,'3213',1,7.05,5270,1);
4807,'3214',46,7.05,492,2);
2573,'3215',50,7.05,742,2);
196,'3216',12,7.05,59164,2);
19845,'3217',13,7.05,6311,4);
31231,'3218',1,7.05,3572,1);
34325,'3219',2,7.05,1454,4);
1119,'3220',1,7.05,58359,1);
1553,'3221',4,7.05,3279,3);
1489,'3222',3,7.05,4684,4);
10572,'3223',12,7.05,46940,2);
1256,'3224',1,7.05,10277,1);
789,'3225',6,7.05,32297,2);
14617,'3226',1,7.05,4741,4);
24133,'3227',12,7.05,99133,2);
10923,'3228',1,7.05,5050,4);
15673,'3229',1,7.05,2630,5);
1720,'3230',3,7.05,4754,3);
30547,'3231',1,7.05,2540,3);
26453,'3232',50,7.05,3334,2);
5992,'3233',112,7.05,550,2);
2006,'3234',1,7.05,26934,1);
303,'3235',48,7.04,15937,2);
3266,'3236',1,7.04,12647,4);
3359,'3237',13,7.04,41920,2);
280,'3238',51,7.04,1511,2);
1797,'3239',1,7.04,5794,3);
5116,'3240',1,7.04,16405,3);
27653,'3241',1,7.04,478,1);
17827,'3242',12,7.04,46874,2);
8624,'3243',30,7.04,22723,2);
28221,'3244',12,7.04,36463,2);
5155,'3245',11,7.04,8554,2);
19261,'3246',6,7.04,5566,4);
18343,'3247',6,7.04,5867,4);
2280,'3248',61,7.04,607,2);
2999,'3249',1,7.04,1069,3);
10079,'3250',12,7.04,85178,2);
21511,'3251',12,7.04,100999,2);
32376,'3252',1,7.04,625,4);
15819,'3253',2,7.04,782,3);
580,'3254',10,7.04,4436,2);
10122,'3255',1,7.04,7198,4);
1431,'3256',1,7.04,3279,4);
1504,'3257',1,7.04,5199,3);
31884,'3258',48,7.04,3865,2);
1951,'3259',3,7.04,9568,1);
4232,'3260',3,7.04,6864,3);
30514,'3261',1,7.04,17116,6);
12591,'3262',3,7.04,799,3);
32634,'3263',12,7.04,4250,4);
33606,'3264',1,7.04,4166,4);
17115,'3265',14,7.04,13647,2);
1525,'3266',1,7.04,13929,4);
16678,'3267',1,7.04,3849,1);
32160,'3268',1,7.04,699,1);
31559,'3269',12,7.04,79630,2);
5996,'3270',1,7.04,5000,4);
1357,'3271',3,7.04,6426,3);
28625,'3272',1,7.04,31182,1);
7768,'3273',12,7.04,28812,2);
4208,'3274',51,7.04,821,2);
2625,'3275',1,7.04,621,1);
4166,'3276',2,7.04,4412,3);
687,'3277',52,7.04,67936,2);
711,'3278',1,7.04,2154,1);
8422,'3279',1,7.04,23727,4);
2746,'3280',1,7.04,14754,1);
19023,'3281',12,7.04,29679,2);
6165,'3282',13,7.04,24889,2);
6489,'3283',7,7.04,23532,4);
1249,'3284',26,7.04,6753,2);
31763,'3285',1,7.03,21916,1);
1762,'3286',6,7.03,10953,3);
10431,'3287',1,7.03,18934,6);
11703,'3288',13,7.03,135255,2);
891,'3289',1,7.03,27194,1);
12035,'3290',1,7.03,2697,1);
9347,'3291',1,7.03,18682,3);
1929,'3292',47,7.03,7189,2);
981,'3293',4,7.03,19508,3);
20945,'3294',26,7.03,908,2);
11281,'3295',1,7.03,613,4);
5968,'3296',13,7.03,2019,2);
18045,'3297',1,7.03,15430,4);
1578,'3298',13,7.03,6786,2);
1032,'3299',1,7.03,3536,1);
33197,'3300',12,7.03,21893,2);
1415,'3301',1,7.03,3235,4);
9630,'3302',7,7.03,3232,4);
2613,'3303',24,7.03,931,2);
2235,'3304',1,7.03,15958,4);
1174,'3305',1,7.03,12271,3);
31442,'3306',13,7.03,168482,2);
229,'3307',12,7.03,23125,2);
28431,'3308',1,7.04,4068,6);
6201,'3309',12,7.03,104098,2);
1954,'3310',3,7.03,9637,3);
1942,'3311',12,7.03,4794,2);
28105,'3312',2,7.03,11669,4);
33491,'3313',1,7.03,2480,3);
508,'3314',296,7.03,29433,2);
1549,'3315',1,7.02,2078,1);
2832,'3316',15,7.02,12926,4);
971,'3317',50,7.02,9331,2);
4999,'3318',12,7.02,110748,2);
23369,'3319',1,7.02,6812,4);
1668,'3320',52,7.02,22429,2);
1186,'3321',26,7.02,4806,2);
8440,'3322',7,7.02,33923,4);
3456,'3323',1,7.02,20294,6);
2118,'3324',1,7.02,2819,1);
1890,'3325',1,7.02,8524,5);
10116,'3326',1,7.02,795,1);
956,'3327',44,7.02,919,2);
24169,'3328',1,7.02,2403,6);
3031,'3329',1,7.02,11973,1);
993,'3330',1,7.02,3631,4);
7559,'3331',2,7.02,23498,3);
126,'3332',13,7.02,21516,2);
3519,'3333',13,7.02,641,2);
4240,'3334',39,7.02,886,2);
12481,'3335',25,7.02,603,2);
2230,'3336',50,7.02,2080,2);
11161,'3337',1,7.02,17770,4);
642,'3338',1,7.02,13415,4);
1192,'3339',1,7.02,22853,1);
2487,'3340',39,7.02,756,2);
10213,'3341',12,7.02,116683,2);
2501,'3342',26,7.02,973,2);
2201,'3343',1,7.02,34055,1);
212,'3344',1,7.02,7846,1);
11227,'3345',12,7.02,41486,2);
29317,'3346',1,7.01,41444,4);
419,'3347',26,7.02,38580,2);
8677,'3348',1,7.02,231,4);
11751,'3349',13,7.02,47588,2);
7375,'3350',4,7.02,18190,4);
2578,'3351',52,7.02,656,2);
1587,'3352',25,7.02,10364,2);
2715,'3353',1,7.02,1138,1);
1540,'3354',1,7.02,1627,4);
1111,'3355',1,7.02,5170,3);
31909,'3356',1,7.02,4284,4);
1024,'3357',2,7.02,4296,3);
1248,'3358',1,7.02,5564,3);
29223,'3359',1,7.01,6895,4);
5755,'3360',3,7.01,740,3);
492,'3361',1,7.01,11524,1);
405,'3362',1,7.01,67778,1);
2122,'3363',1,7.01,2313,3);
3690,'3364',21,7.01,382,2);
2055,'3365',1,7.01,850,1);
2722,'3366',1,7.01,2018,1);
12565,'3367',1,7.01,43469,3);
5136,'3368',1,7.01,987,1);
6734,'3369',1,7.01,799,4);
3854,'3370',4,7.01,1236,3);
7109,'3371',52,7.01,201,2);
3710,'3372',11,7.01,6649,2);
3227,'3373',1,7.01,2355,4);
4190,'3374',1,7.01,1010,4);
31234,'3375',12,7.01,17038,4);
5043,'3376',6,7.01,1039,4);
8277,'3377',12,7.01,99201,2);
641,'3378',1,7.01,13562,4);
20423,'3379',1,7.01,18722,4);
5914,'3380',13,7.01,23757,2);
15783,'3381',1,7.01,1773,4);
193,'3382',24,7.01,61004,2);
2016,'3383',1,7.01,3708,3);
1040,'3384',47,7.01,1519,2);
9693,'3385',10,7.01,15952,2);
3615,'3386',13,7.01,24149,2);
5023,'3387',26,7.01,650,2);
561,'3388',25,7.01,11293,2);
1166,'3389',6,7.01,2410,3);
4332,'3390',39,7.01,282,2);
2029,'3391',1,7.01,2007,1);
20021,'3392',1,7.0,121722,4);
12727,'3393',2,7.01,1953,4);
2493,'3394',1,7.01,1032,1);
1129,'3395',1,7.01,2495,4);
1481,'3396',2,7.01,1815,4);
30355,'3397',13,7.01,22773,2);
11837,'3398',13,7.01,65633,2);
9547,'3399',1,7.0,1480,1);
3631,'3400',39,7.0,931,2);
750,'3401',12,7.0,6960,2);
6246,'3402',1,7.0,1595,3);
25437,'3403',2,7.0,10286,3);
2684,'3404',13,7.0,5193,2);
2121,'3405',1,7.0,2334,1);
32483,'3406',12,7.0,29219,2);
514,'3407',3,7.0,40318,3);
22699,'3408',1,7.0,4153,4);
124,'3409',4,7.0,11740,3);
9154,'3410',1,7.0,631,1);
2215,'3411',26,7.0,4633,2);
5091,'3412',24,7.0,523,2);
3462,'3413',1,7.0,600,3);
1917,'3414',3,7.0,8274,3);
33546,'3415',1,7.0,854,6);
1792,'3416',26,7.0,6551,2);
13377,'3417',13,7.0,17283,2);
19365,'3418',22,7.0,74324,2);
30806,'3419',12,7.0,51632,2);
884,'3420',1,7.0,13231,1);
19841,'3421',14,7.0,18072,2);
3248,'3422',5,7.0,1892,4);
21851,'3423',12,7.0,2084,2);
5830,'3424',59,7.0,322,2);
3501,'3425',13,7.0,3038,2);
6479,'3426',1,6.99,15078,4);
2274,'3427',1,6.99,12267,5);
1841,'3428',4,6.99,5579,4);
292,'3429',26,6.99,12662,2);
896,'3430',1,6.99,57840,1);
118,'3431',4,6.99,5771,3);
2973,'3432',1,6.99,2115,3);
603,'3433',49,6.99,17671,2);
12163,'3434',1,6.99,443,1);
2569,'3435',52,6.99,3035,2);
636,'3436',13,6.99,6733,2);
2772,'3437',26,6.99,16502,2);
1768,'3438',4,6.99,1710,3);
5967,'3439',13,6.99,2435,2);
3547,'3440',1,6.99,504,1);
5891,'3441',45,6.99,698,2);
20889,'3442',1,6.99,12270,1);
6794,'3443',1,6.99,6302,4);
13247,'3444',1,6.99,1462,4);
32153,'3445',1,6.99,5452,1);
2707,'3446',97,6.99,390,2);
1509,'3447',13,6.99,11747,2);
1935,'3448',4,6.99,6483,3);
936,'3449',1,6.99,97308,1);
800,'3450',13,6.99,16711,2);
4054,'3451',26,6.99,315,2);
9884,'3452',56,6.99,1322,2);
31756,'3453',1,6.99,14248,4);
2363,'3454',16,6.99,15461,2);
6973,'3455',13,6.99,28284,2);
8800,'3456',3,6.99,3667,4);
1703,'3457',13,6.99,5060,2);
2492,'3458',1,6.99,1076,1);
3317,'3459',77,6.99,370,2);
1648,'3460',2,6.99,3993,3);
1923,'3461',1,6.99,2745,1);
2087,'3462',26,6.99,1150,2);
3196,'3463',30,6.99,1019,2);
2554,'3464',51,6.98,2427,2);
28391,'3465',12,6.98,72174,2);
812,'3466',13,6.98,17520,2);
2090,'3467',6,6.98,1556,3);
10259,'3468',1,6.98,7639,1);
1837,'3469',12,6.98,3462,2);
2646,'3470',1,6.98,569,1);
1930,'3471',1,6.98,3094,1);
22189,'3472',12,6.98,27417,2);
30039,'3473',50,6.98,1365,2);
10604,'3474',1,6.98,32988,4);
31068,'3475',51,6.98,464,2);
3349,'3476',24,6.98,13368,2);
28423,'3477',25,6.98,47036,2);
10893,'3478',1,6.98,31096,6);
6209,'3479',11,6.98,3894,4);
89,'3480',51,6.98,12673,2);
5395,'3481',51,6.98,405,2);
18095,'3482',12,6.98,76069,2);
10549,'3483',1,6.98,1642,4);
12863,'3484',51,6.98,3347,2);
9127,'3485',1,6.98,1664,3);
300,'3486',4,6.97,15683,3);
15411,'3487',1,6.97,12690,3);
8092,'3488',1,6.97,647,1);
25045,'3489',13,6.97,18119,6);
11241,'3490',12,6.97,82205,2);
1817,'3491',1,6.97,18412,4);
25907,'3492',1,6.97,17105,1);
261,'3493',13,6.97,9989,2);
24347,'3494',1,6.97,2280,1);
2757,'3495',39,6.97,936,2);
1501,'3496',1,6.97,5044,3);
9675,'3497',1,6.97,35753,3);
2243,'3498',39,6.97,1220,2);
1804,'3499',6,6.97,4176,3);
1423,'3500',1,6.97,2507,4);
1398,'3501',4,6.97,7280,3);
2223,'3502',52,6.97,898,2);
4086,'3503',51,6.97,1165,2);
6890,'3504',5,6.97,1653,6);
6031,'3505',4,6.97,628,3);
23849,'3506',1,6.97,2360,1);
6112,'3507',12,6.97,20742,2);
1727,'3508',12,6.97,22282,2);
8017,'3509',6,6.97,1454,3);
21195,'3510',51,6.97,10303,4);
3071,'3511',1,6.97,1470,4);
21065,'3512',1,6.97,615,6);
882,'3513',1,6.97,13904,1);
9875,'3514',1,6.96,8449,4);
2682,'3515',1,6.96,1259,1);
14751,'3516',26,6.96,69702,6);
8361,'3517',1,6.96,1148,1);
12549,'3518',12,6.96,169615,2);
1795,'3519',1,6.96,1915,3);
2520,'3520',2,6.96,14575,4);
266,'3521',12,6.96,9902,2);
262,'3522',3,6.96,6371,3);
1956,'3523',12,6.96,47117,2);
4196,'3524',12,6.96,37436,2);
17497,'3525',52,6.96,1250,2);
5045,'3526',1,6.96,7074,3);
20745,'3527',1,6.96,21188,3);
34447,'3528',6,6.96,3736,4);
2248,'3529',1,6.96,47988,4);
9988,'3530',3,6.96,10579,3);
10346,'3531',6,6.96,566,2);
7845,'3532',45,6.96,187,2);
19285,'3533',1,6.96,49593,4);
1603,'3534',25,6.96,5232,2);
391,'3535',4,6.96,16455,3);
20473,'3536',12,6.96,13227,2);
2725,'3537',1,6.96,6082,3);
8023,'3538',2,6.96,26302,4);
2728,'3539',1,6.96,1708,5);
743,'3540',1,6.96,25671,4);
33589,'3541',12,6.96,12345,2);
595,'3542',1,6.96,8405,3);
4548,'3543',12,6.96,68023,2);
313,'3544',1,6.95,1564,1);
244,'3545',39,6.95,3933,2);
1214,'3546',10,6.95,11966,2);
2259,'3547',51,6.95,1904,2);
32741,'3548',2,6.94,1667,4);
1859,'3549',1,6.95,4557,3);
29101,'3550',6,6.95,26747,4);
7580,'3551',12,6.95,28260,2);
22057,'3552',1,6.95,12930,3);
1230,'3553',12,6.95,19708,2);
21671,'3554',23,6.96,3260,2);
11079,'3555',13,6.95,54288,2);
1707,'3556',51,6.95,6134,2);
670,'3557',12,6.95,28716,2);
630,'3558',13,6.95,5328,2);
83,'3559',1,6.95,8078,1);
2144,'3560',1,6.95,91526,1);
7367,'3561',1,6.95,22131,4);
9568,'3562',1,6.95,1566,4);
33569,'3563',14,6.95,14310,4);
5940,'3564',12,6.95,81738,2);
23201,'3565',12,6.95,14568,2);
538,'3566',26,6.95,22621,2);
1517,'3567',26,6.95,7664,2);
3086,'3568',3,6.95,18975,3);
423,'3569',6,6.95,2448,3);
1532,'3570',12,6.95,30723,2);
4532,'3571',48,6.95,762,2);
10622,'3572',1,6.95,17209,3);
9005,'3573',2,6.95,2826,3);
19157,'3574',\N,6.95,8147,2);
285,'3575',25,6.94,12809,2);
5311,'3576',26,6.94,492,2);
109,'3577',24,6.94,48551,2);
29589,'3578',24,6.94,67336,2);
115,'3579',13,6.94,7131,2);
25011,'3580',5,6.95,13480,4);
10348,'3581',13,6.94,5640,2);
13281,'3582',1,6.94,1508,5);
3367,'3583',1,6.94,1464,1);
25719,'3584',1,6.94,6615,4);
4353,'3585',12,6.94,5105,4);
2793,'3586',1,6.94,1717,1);
1448,'3587',52,6.94,5984,2);
1654,'3588',1,6.94,10910,3);
7333,'3589',1,6.94,1315,4);
3991,'3590',6,6.94,3208,3);
23945,'3591',12,6.94,38952,2);
1018,'3592',23,6.94,9126,2);
7857,'3593',7,6.94,4110,4);
5249,'3594',48,6.94,383,2);
9917,'3595',1,6.94,17120,1);
25805,'3596',1,6.94,7636,1);
9806,'3597',10,6.94,1070,2);
14627,'3598',2,6.94,7769,3);
2965,'3599',25,6.94,6412,2);
544,'3600',1,6.94,5204,1);
2316,'3601',52,6.93,957,2);
2289,'3602',1,6.93,1396,1);
6032,'3603',1,6.93,4357,1);
13029,'3604',26,6.93,1597,2);
9618,'3605',1,6.93,24545,3);
4151,'3606',13,6.93,36058,2);
1068,'3607',54,6.93,1369,2);
8368,'3608',1,6.93,953,1);
62,'3609',26,6.93,49909,2);
17357,'3610',1,6.93,1828,1);
2645,'3611',1,6.93,457,1);
894,'3612',1,6.93,57623,1);
9330,'3613',12,6.93,94922,2);
6055,'3614',31,6.93,816,2);
4124,'3615',1,6.93,2375,1);
4856,'3616',1,6.93,549,3);
1760,'3617',1,6.93,6344,1);
6726,'3618',3,6.93,2686,4);
4334,'3619',26,6.93,23405,2);
